id,display_name,subfield_id,subfield_display_name,field_id,field_display_name,domain_id,domain_display_name,description,keywords,works_api_url,wikipedia_id,works_count,cited_by_count,updated_date
10537,Attention-Deficit/Hyperactivity Disorder,2738,Psychiatry and Mental health,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the worldwide prevalence, neurobiology, treatment, executive function, and comorbidity of Attention-Deficit/Hyperactivity Disorder (ADHD). It includes meta-analyses, genetic studies, brain imaging research, and discussions on the impact of ADHD on individuals across the lifespan.",ADHD; Attention-Deficit/Hyperactivity Disorder; prevalence; neurobiology; treatment; executive function; meta-analysis; genetics; comorbidity; brain imaging,works?filter=topics.id:T10537,Attention_deficit_hyperactivity_disorder,90697,1443311,2024-02-26T04:52:17.994842
10971,Olfactory Dysfunction in Health and Disease,2809,Sensory Systems,28,Neuroscience,1,Life Sciences,"This cluster of papers explores the various aspects of olfactory dysfunction, including its association with COVID-19, neurological implications, neural processing, and the impact on quality of life. It covers topics such as anosmia, olfactory receptors, pheromones, taste disorders, and the role of the olfactory system in health and disease.",Olfactory Dysfunction; COVID-19; Olfactory System; Anosmia; Olfactory Receptors; Neural Processing; Pheromones; Taste Disorders; Neurological Implications; Quality of Life,works?filter=topics.id:T10971,Anosmia,71701,1442157,2024-02-26T04:55:58.550065
11304,Diffusion Magnetic Resonance Imaging,2741,"Radiology, Nuclear Medicine and Imaging",27,Medicine,4,Health Sciences,"This cluster of papers focuses on the use of diffusion magnetic resonance imaging (MRI) to study the microstructural organization and connectivity of white matter in the brain. It covers topics such as tractography, brain connectivity, neuroimaging, and the development of brain microstructure using diffusion MRI techniques.",Diffusion MRI; White Matter; Tractography; Brain Connectivity; Neuroimaging; Fiber Tractography; Brain Microstructure; Axonal Tracking; Anisotropic Water Diffusion; Brain Development,works?filter=topics.id:T11304,Diffusion_MRI,48647,1439223,2024-02-26T04:58:18.206951
10170,Age-Related Macular Degeneration Research,2731,Ophthalmology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on research related to age-related macular degeneration (AMD) and diabetic retinopathy. It covers topics such as the role of oxidative stress, vascular endothelial growth factor, complement factor H polymorphism, and choroidal thickness in the pathogenesis and treatment of these diseases. Additionally, it explores the use of intravitreal injections and optical coherence tomography angiography in understanding and managing AMD and diabetic retinopathy.",Macular Degeneration; Retinal Pigment Epithelium; Diabetic Retinopathy; Oxidative Stress; Vascular Endothelial Growth Factor; Choroidal Thickness; Intravitreal Injection; Complement Factor H Polymorphism; Optical Coherence Tomography Angiography; Inflammation,works?filter=topics.id:T10170,Age-related_macular_degeneration,75611,1437510,2024-02-26T04:58:39.947911
10054,Parallel Computing and Performance Optimization,1708,Hardware and Architecture,17,Computer Science,3,Physical Sciences,"This cluster of papers focuses on parallel computing, performance optimization, and various aspects of multicore and heterogeneous computing. It covers topics such as GPU computing, memory systems, benchmarking, power management, simulation platforms, and high-performance computing.",Parallel Computing; Performance Optimization; GPU Computing; Multicore Architectures; Memory Systems; Benchmarking; Power Management; Simulation Platforms; Heterogeneous Computing; High-Performance Computing,works?filter=topics.id:T10054,Parallel_computing,133516,1436730,2024-02-26T04:52:05.441649
10172,Management of Valvular Heart Disease,2705,Cardiology and Cardiovascular Medicine,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the management and treatment of valvular heart disease, with a particular emphasis on transcatheter and surgical aortic-valve replacement, evaluation of valvular regurgitation using echocardiography, guidelines for prosthetic valve assessment, and the impact of various risk models on outcomes in cardiac surgery.",Transcatheter Aortic-Valve Replacement; Surgical Aortic-Valve Replacement; Valvular Regurgitation; Echocardiography Guidelines; Aortic Stenosis; Mitral Regurgitation; Prosthetic Valves Evaluation; Heart Valve Surgery; EuroSCORE; Cardiac Surgery Risk Models,works?filter=topics.id:T10172,Valvular_heart_disease,140172,1434117,2024-02-26T04:59:01.549215
10721,Surfactant Aggregation and Self-Assembly Phenomena,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,"This cluster of papers focuses on the aggregation, self-assembly, and interfacial behavior of surfactants, including topics such as micelle formation, wormlike micelles, ionic liquids, and microemulsions. It also covers the adsorption mechanisms of surfactants at air-water interfaces and the viscoelastic properties of surfactant solutions.",Surfactants; Micelles; Self-assembly; Wormlike micelles; Ionic liquids; Microemulsions; Gemini surfactants; Adsorption; Viscoelasticity; Interfacial phenomena,works?filter=topics.id:T10721,Surfactant_aggregation,63938,1433997,2024-02-26T04:54:51.656111
11542,Theories of Behavior Change and Self-Regulation,3202,Applied Psychology,32,Psychology,2,Social Sciences,"This cluster of papers explores theories and techniques related to behavior change, self-regulation, and the psychology of habit formation. It covers topics such as the Theory of Planned Behaviour, self-control, ego depletion, health behavior interventions, regulatory focus, implementation intentions, fear appeals, and meta-analytic reviews.",Theory of Planned Behaviour; Self-Regulation; Behavior Change Techniques; Ego Depletion; Health Behavior Interventions; Regulatory Focus; Habit Formation; Implementation Intentions; Fear Appeals; Meta-Analysis,works?filter=topics.id:T11542,Behavior_change,45616,1430859,2024-02-26T04:49:54.699376
10227,Epidemiology and Management of Stroke,2713,Epidemiology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the epidemiology, management, and treatment of stroke, with an emphasis on ischemic stroke. It covers topics such as thrombolysis, endovascular therapy, risk factors, prevention guidelines, clinical outcomes, neuroprotection, infarction treatment, revascularization, and the global burden of stroke.",Ischemic Stroke; Thrombolysis; Endovascular Therapy; Risk Factors; Prevention Guidelines; Clinical Outcomes; Neuroprotection; Infarction Treatment; Revascularization; Global Burden,works?filter=topics.id:T10227,Stroke,94412,1424438,2024-02-26T04:50:09.503016
10887,Analysis of Gene Interaction Networks,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the analysis and interpretation of gene interaction networks, including gene set enrichment analysis, protein-protein interaction networks, functional annotation, pathway analysis, biological network integration, co-expression networks, disease pathways, genomic data integration, and the development of Cytoscape plugins. The research aims to understand the functional organization of genes and proteins within cellular systems and their implications for human diseases.",Gene Set Enrichment Analysis; Protein-Protein Interaction Networks; Functional Annotation; Pathway Analysis; Biological Network Integration; Co-expression Networks; Disease Pathways; Genomic Data Integration; Cytoscape Plugins; Human Protein Interactome,works?filter=topics.id:T10887,Gene_network,40300,1423928,2024-02-26T04:47:45.656090
10461,Gas Sensing Technology and Materials,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,"This cluster of papers focuses on the development, materials, and mechanisms of gas sensing technology, with an emphasis on metal oxide-based gas sensors, nanomaterials, semiconductors, and room temperature operation. It also covers the application of gas sensors for selective detection of various gases and humidity sensing.",Gas Sensors; Metal Oxide; Nanomaterials; Semiconductors; Gas Sensing Mechanisms; Room Temperature; Nanostructures; Humidity Sensors; Chemical Sensors; Selective Detection,works?filter=topics.id:T10461,Gas_sensor,92068,1422793,2024-02-26T04:58:29.574272
10081,Financial Reporting and Earnings Management,1402,Accounting,14,"Business, Management and Accounting",2,Social Sciences,"This cluster of papers focuses on financial reporting, earnings management, audit committee characteristics, accounting quality, corporate governance, and the impact of information asymmetry. It also explores the implications of International Financial Reporting Standards (IFRS) adoption and the role of analyst forecasts and disclosure practices in the context of financial reporting.",Earnings Management; Financial Reporting; Audit Committee; Accounting Quality; Corporate Governance; Accruals Quality; Information Asymmetry; International Financial Reporting Standards; Analyst Forecasts; Disclosure Practices,works?filter=topics.id:T10081,Financial_reporting,70185,1422031,2024-02-26T04:54:01.625026
10866,Role of Mediterranean Diet in Health Outcomes,2739,"Public Health, Environmental and Occupational Health",27,Medicine,4,Health Sciences,"This cluster of papers explores the role of the Mediterranean Diet in influencing various health outcomes, including cardiovascular disease, chronic inflammation, cancer prevention, and metabolic syndrome. It also delves into the assessment of dietary patterns, chronic disease risk, and diet quality using methods such as the Healthy Eating Index and nutritional epidemiology. The research emphasizes the impact of dietary factors on overall health and the potential benefits of adhering to a Mediterranean-style diet.",Mediterranean Diet; Cardiovascular Disease; Inflammation; Dietary Patterns; Chronic Disease Risk; Nutritional Epidemiology; Cancer Prevention; Metabolic Syndrome; Healthy Eating Index; Diet Quality,works?filter=topics.id:T10866,Mediterranean_diet,71122,1418154,2024-02-26T04:57:27.527653
10377,Mechanical Properties of Thin Film Coatings,2211,Mechanics of Materials,22,Engineering,3,Physical Sciences,"This cluster of papers focuses on the mechanical properties, fabrication techniques, and performance evaluation of thin film coatings, particularly in the context of nanoindentation, sputtering, and tribological behavior. It covers topics such as hardness, elastic modulus, nanocomposites, and the use of advanced characterization techniques like X-ray photoelectron spectroscopy.",Nanoindentation; Thin Films; Coatings; Mechanical Properties; Sputtering; Hardness; Elastic Modulus; Nanocomposites; Tribological Behavior; X-ray Photoelectron Spectroscopy,works?filter=topics.id:T10377,Thin-film_deposition,119113,1417793,2024-02-26T04:52:54.597080
10058,Entrepreneurship and Business Innovation,1405,Management of Technology and Innovation,14,"Business, Management and Accounting",2,Social Sciences,"This cluster of papers covers a wide range of topics related to entrepreneurship, including entrepreneurial orientation, opportunity recognition, social entrepreneurship, university technology transfer, venture growth, entrepreneurial education, innovation and economic growth, sustainable entrepreneurship, gender and entrepreneurship, and social capital. The papers explore various aspects of entrepreneurial behavior, business innovation, and the impact of entrepreneurship on economic development.",Entrepreneurial Orientation; Opportunity Recognition; Social Entrepreneurship; University Technology Transfer; Venture Growth; Entrepreneurial Education; Innovation and Economic Growth; Sustainable Entrepreneurship; Gender and Entrepreneurship; Social Capital,works?filter=topics.id:T10058,Entrepreneurship,117584,1416135,2024-02-26T04:52:59.496771
